ID	RiskType	Score	Cell
TCGA-L7-A6VZ-01A	High	0.297216176501186	Immature dendritic cell
TCGA-LN-A7HV-01A	Low	0.336122733735277	Immature dendritic cell
TCGA-L7-A56G-01A	Low	0.357721142276287	Immature dendritic cell
TCGA-LN-A4A9-01A	Low	0.326651521622757	Immature dendritic cell
TCGA-LN-A7HW-01A	Low	0.358918524761855	Immature dendritic cell
TCGA-LN-A9FP-01A	Low	0.399797480128231	Immature dendritic cell
TCGA-LN-A7HY-01A	High	0.363339804726147	Immature dendritic cell
TCGA-IG-A97I-01A	High	0.363820924303387	Immature dendritic cell
TCGA-LN-A7HX-01A	High	0.347922700402653	Immature dendritic cell
TCGA-LN-A9FR-01A	Low	0.377750936831486	Immature dendritic cell
TCGA-LN-A8HZ-01A	Low	0.353876899581192	Immature dendritic cell
TCGA-LN-A49P-01A	High	0.416536119795182	Immature dendritic cell
TCGA-LN-A5U6-01A	Low	0.369557188157747	Immature dendritic cell
TCGA-LN-A4MQ-01A	Low	0.374141327984046	Immature dendritic cell
TCGA-VR-A8ER-01A	High	0.365974988856134	Immature dendritic cell
TCGA-LN-A49Y-01A	Low	0.358267346068122	Immature dendritic cell
TCGA-LN-A4A4-01A	Low	0.36646646555944	Immature dendritic cell
TCGA-LN-A4A1-01A	Low	0.334880219027608	Immature dendritic cell
TCGA-LN-A49X-01A	Low	0.353357056652903	Immature dendritic cell
TCGA-LN-A49M-01A	High	0.32395586247498	Immature dendritic cell
TCGA-R6-A8WG-01A	High	0.320240709086948	Immature dendritic cell
TCGA-LN-A4A3-01A	Low	0.371804456109995	Immature dendritic cell
TCGA-IG-A625-01A	High	0.406083801441659	Immature dendritic cell
TCGA-LN-A9FQ-01A	Low	0.370370718121434	Immature dendritic cell
TCGA-L5-A8NH-01A	High	0.281020074632429	Immature dendritic cell
TCGA-LN-A49S-01A	Low	0.391039202229095	Immature dendritic cell
TCGA-LN-A7HZ-01A	High	0.361939415843119	Immature dendritic cell
TCGA-LN-A8I1-01A	Low	0.36216424697303	Immature dendritic cell
TCGA-L5-A8NL-01A	High	0.369694331921523	Immature dendritic cell
TCGA-LN-A49W-01A	High	0.416236306325624	Immature dendritic cell
TCGA-LN-A8I0-01A	Low	0.336725670155572	Immature dendritic cell
TCGA-LN-A49O-01A	High	0.373154846670879	Immature dendritic cell
TCGA-L5-A8NS-01A	High	0.326038138649521	Immature dendritic cell
TCGA-L5-A8NI-01A	High	0.328565949032163	Immature dendritic cell
TCGA-L5-A8NK-01A	Low	0.39672332529309	Immature dendritic cell
TCGA-2H-A9GM-01A	High	0.338547821083413	Immature dendritic cell
TCGA-2H-A9GI-01A	Low	0.297922285941362	Immature dendritic cell
TCGA-XP-A8T8-01A	Low	0.369709822951898	Immature dendritic cell
TCGA-IG-A97H-01A	Low	0.36912064657122	Immature dendritic cell
TCGA-IG-A7DP-01A	Low	0.329013679629004	Immature dendritic cell
TCGA-LN-A49U-01A	Low	0.376984010361452	Immature dendritic cell
TCGA-V5-AASV-01A	Low	0.34764400121185	Immature dendritic cell
TCGA-L5-A88S-01A	High	0.373639554096915	Immature dendritic cell
TCGA-LN-A4A8-01A	Low	0.32472956224172	Immature dendritic cell
TCGA-IC-A6RF-01A	Low	0.379635362685906	Immature dendritic cell
TCGA-R6-A8W5-01B	High	0.343735982200828	Immature dendritic cell
TCGA-VR-AA7I-01A	Low	0.341977281680092	Immature dendritic cell
TCGA-2H-A9GO-01A	High	0.333067394407679	Immature dendritic cell
TCGA-R6-A6L4-01A	High	0.364699412645718	Immature dendritic cell
TCGA-V5-A7RE-01A	High	0.267562490813494	Immature dendritic cell
TCGA-L5-A8NJ-01A	High	0.240423205055568	Immature dendritic cell
TCGA-IG-A51D-01A	Low	0.362667100983018	Immature dendritic cell
TCGA-VR-AA4G-01A	High	0.351756418371323	Immature dendritic cell
TCGA-VR-A8EZ-01A	High	0.362991901062717	Immature dendritic cell
TCGA-VR-A8EU-01A	High	0.37708546713688	Immature dendritic cell
TCGA-L5-A4ON-01A	High	0.314970053610174	Immature dendritic cell
TCGA-IG-A4P3-01A	Low	0.375010408828977	Immature dendritic cell
TCGA-ZR-A9CJ-01B	High	0.360040672119443	Immature dendritic cell
TCGA-L5-A4OI-01A	High	0.239138287119183	Immature dendritic cell
TCGA-S8-A6BV-01A	High	0.352503876469132	Immature dendritic cell
TCGA-2H-A9GG-01A	Low	0.289568635445154	Immature dendritic cell
TCGA-IG-A3YC-01A	Low	0.386020545989521	Immature dendritic cell
TCGA-S8-A6BW-01A	High	0.368306137138554	Immature dendritic cell
TCGA-IG-A3YA-01A	Low	0.373731355230914	Immature dendritic cell
TCGA-L5-A4OJ-01A	Low	0.28064839073068	Immature dendritic cell
TCGA-L5-A8NQ-01A	Low	0.371504345246509	Immature dendritic cell
TCGA-JY-A939-01A	Low	0.334508710172975	Immature dendritic cell
TCGA-LN-A4A5-01A	Low	0.369015745157761	Immature dendritic cell
TCGA-L5-A88T-01A	Low	0.37362777321194	Immature dendritic cell
TCGA-VR-A8EQ-01A	High	0.309701576260202	Immature dendritic cell
TCGA-JY-A93C-01A	High	0.306243687295257	Immature dendritic cell
TCGA-IG-A5S3-01A	Low	0.308905154414956	Immature dendritic cell
TCGA-L5-A4OE-01A	High	0.329653643531306	Immature dendritic cell
TCGA-JY-A93F-01A	Low	0.306845838612832	Immature dendritic cell
TCGA-XP-A8T6-01A	High	0.383880109212786	Immature dendritic cell
TCGA-L5-A88W-01A	Low	0.36494128832909	Immature dendritic cell
TCGA-JY-A93E-01A	High	0.340814410631597	Immature dendritic cell
TCGA-LN-A5U7-01A	Low	0.35490136099544	Immature dendritic cell
TCGA-2H-A9GF-01A	High	0.35263777550873	Immature dendritic cell
TCGA-VR-A8EO-01A	Low	0.274790365753201	Immature dendritic cell
TCGA-VR-A8EP-01A	High	0.343258971091759	Immature dendritic cell
TCGA-L5-A8NT-01A	High	0.312449932116046	Immature dendritic cell
TCGA-VR-A8EX-01A	Low	0.347324295859977	Immature dendritic cell
TCGA-L5-A4OU-01A	High	0.30932149396885	Immature dendritic cell
TCGA-L5-A43E-01A	Low	0.29761818076037	Immature dendritic cell
TCGA-2H-A9GH-01A	High	0.353047133433108	Immature dendritic cell
TCGA-JY-A93D-01A	Low	0.342764994067994	Immature dendritic cell
TCGA-2H-A9GR-01A	Low	0.266946438740346	Immature dendritic cell
TCGA-L5-A4OH-01A	High	0.265874075316703	Immature dendritic cell
TCGA-M9-A5M8-01A	Low	0.34068878096225	Immature dendritic cell
TCGA-IG-A3I8-01A	Low	0.32981309298156	Immature dendritic cell
TCGA-VR-A8EY-01A	Low	0.362608603187151	Immature dendritic cell
TCGA-JY-A938-01A	Low	0.338327840577379	Immature dendritic cell
TCGA-IG-A3QL-01A	Low	0.364382943559084	Immature dendritic cell
TCGA-L5-A8NG-01A	Low	0.316027634618118	Immature dendritic cell
TCGA-R6-A6XG-01B	Low	0.319362960576856	Immature dendritic cell
TCGA-JY-A6FG-01A	Low	0.373531703780888	Immature dendritic cell
TCGA-L5-A4OS-01A	Low	0.397677906476178	Immature dendritic cell
TCGA-JY-A6FA-01A	High	0.382374695563888	Immature dendritic cell
TCGA-L5-A8NW-01A	Low	0.354391159004498	Immature dendritic cell
TCGA-VR-AA4D-01A	High	0.329514910947685	Immature dendritic cell
TCGA-JY-A6FH-01A	Low	0.274078850833699	Immature dendritic cell
TCGA-L5-A4OM-01A	Low	0.353148194568123	Immature dendritic cell
TCGA-VR-A8Q7-01A	Low	0.358579552213426	Immature dendritic cell
TCGA-L5-A8NV-01A	High	0.342752271658967	Immature dendritic cell
TCGA-R6-A6Y0-01B	Low	0.388941148297954	Immature dendritic cell
TCGA-L5-A8NE-01A	Low	0.274996642422896	Immature dendritic cell
TCGA-2H-A9GJ-01A	Low	0.343278331735428	Immature dendritic cell
TCGA-JY-A6FB-01A	Low	0.328157012706826	Immature dendritic cell
TCGA-JY-A6FD-01A	Low	0.363512057239688	Immature dendritic cell
TCGA-L5-A8NU-01A	Low	0.351351344992557	Immature dendritic cell
TCGA-LN-A9FO-01A	High	-0.0323012562989148	Macrophage
TCGA-L5-A88Y-01A	Low	0.124233975915122	Macrophage
TCGA-IG-A50L-01A	High	-0.0186876111031398	Macrophage
TCGA-IG-A5B8-01A	High	-0.0377124587001537	Macrophage
TCGA-Z6-A9VB-01A	Low	-0.0321722030564317	Macrophage
TCGA-VR-A8ET-01A	High	-0.0318078554918591	Macrophage
TCGA-Z6-A8JE-01A	High	-0.0372358402339951	Macrophage
TCGA-R6-A8WC-01A	High	-0.102810520092816	Macrophage
TCGA-L5-A88V-01A	High	-0.0802018080562811	Macrophage
TCGA-IG-A3YB-01A	Low	-0.0058787514535869	Macrophage
TCGA-L5-A8NF-01A	High	-0.0682580193597652	Macrophage
TCGA-Z6-AAPN-01A	High	0.0524002957895377	Macrophage
TCGA-R6-A8W8-01B	High	-0.0669551868787486	Macrophage
TCGA-L5-A893-01A	Low	-0.0421351369225949	Macrophage
TCGA-L5-A43C-01A	Low	0.233189989543043	Macrophage
TCGA-L5-A4OO-01A	High	0.0534501950093129	Macrophage
TCGA-Z6-A8JD-01A	Low	-0.0255417651809713	Macrophage
TCGA-V5-A7RC-06A	High	-0.0132191226752343	Macrophage
TCGA-V5-A7RC-01B	High	-0.0824367736680061	Macrophage
TCGA-JY-A6FE-01A	Low	0.133756929885137	Macrophage
TCGA-L5-A891-01A	Low	-0.0843604214852151	Macrophage
TCGA-IG-A4QS-01A	High	0.0131897655863353	Macrophage
TCGA-2H-A9GQ-01A	Low	-0.138148769302161	Macrophage
TCGA-LN-A5U5-01A	High	0.0088892407279435	Macrophage
TCGA-IG-A8O2-01A	High	-0.0480621336612431	Macrophage
TCGA-L5-A4OG-01A	Low	-0.0166048958722296	Macrophage
TCGA-L5-A4OT-01A	High	0.0869973407048891	Macrophage
TCGA-R6-A6KZ-01A	High	-0.009416759902402	Macrophage
TCGA-V5-A7RB-01A	High	-0.117612032904813	Macrophage
TCGA-L5-A8NN-01A	High	0.0233784915343054	Macrophage
TCGA-2H-A9GL-01A	High	-0.0448844440688603	Macrophage
TCGA-KH-A6WC-01A	Low	-0.0659711857071586	Macrophage
TCGA-R6-A6XQ-01B	High	-0.217686076165317	Macrophage
TCGA-RE-A7BO-01A	High	0.0508630367552513	Macrophage
TCGA-L5-A4OW-01A	High	-0.0280677991073822	Macrophage
TCGA-L5-A4OP-01A	Low	-0.0808729864905667	Macrophage
TCGA-L5-A88Z-01A	High	-0.0234083765371602	Macrophage
TCGA-L5-A4OX-01A	High	-0.0736747703825986	Macrophage
TCGA-R6-A6DQ-01B	High	0.050370278564664	Macrophage
TCGA-2H-A9GK-01A	Low	0.0782299899871	Macrophage
TCGA-IC-A6RE-01A	High	0.0125528055278714	Macrophage
TCGA-L5-A8NM-01A	High	0.0138991047380414	Macrophage
TCGA-Q9-A6FW-01A	High	0.0015183882350926	Macrophage
TCGA-R6-A6DN-01B	High	-0.0074629265446811	Macrophage
TCGA-VR-A8EW-01A	High	-0.0471172542408826	Macrophage
TCGA-L5-A8NR-01A	High	-0.0160643841930091	Macrophage
TCGA-2H-A9GN-01A	High	-0.0258097640244307	Macrophage
TCGA-V5-AASX-01A	Low	-0.0299799786110546	Macrophage
TCGA-V5-AASW-01A	High	-0.0590674459195914	Macrophage
TCGA-IG-A6QS-01A	High	0.0103303564298782	Macrophage
TCGA-L7-A6VZ-01A	High	-0.0543301628685019	Macrophage
TCGA-LN-A7HV-01A	Low	-0.0631288697219051	Macrophage
TCGA-L7-A56G-01A	Low	-0.0799615286893977	Macrophage
TCGA-LN-A4A9-01A	Low	0.0383090138903071	Macrophage
TCGA-LN-A7HW-01A	Low	-0.0267791243420529	Macrophage
TCGA-LN-A9FP-01A	Low	0.0502873020596961	Macrophage
TCGA-LN-A7HY-01A	High	0.0445208604520227	Macrophage
TCGA-IG-A97I-01A	High	-0.0448446228481178	Macrophage
TCGA-LN-A7HX-01A	High	-0.0292961512024924	Macrophage
TCGA-LN-A9FR-01A	Low	0.0664438665606677	Macrophage
TCGA-LN-A8HZ-01A	Low	-0.0483200787281274	Macrophage
TCGA-LN-A49P-01A	High	0.0927155971171023	Macrophage
TCGA-LN-A5U6-01A	Low	-0.0441141790603402	Macrophage
TCGA-LN-A4MQ-01A	Low	-0.0786656751396086	Macrophage
TCGA-VR-A8ER-01A	High	-0.0036784462788428	Macrophage
TCGA-LN-A49Y-01A	Low	-0.115367167136455	Macrophage
TCGA-LN-A4A4-01A	Low	-0.0621353118555775	Macrophage
TCGA-LN-A4A1-01A	Low	-0.0129204332847195	Macrophage
TCGA-LN-A49X-01A	Low	-0.0064059761010146	Macrophage
TCGA-LN-A49M-01A	High	-0.0600150463995178	Macrophage
TCGA-R6-A8WG-01A	High	-0.0052165987116009	Macrophage
TCGA-LN-A4A3-01A	Low	-0.0664727167609194	Macrophage
TCGA-IG-A625-01A	High	-0.0300593505893237	Macrophage
TCGA-LN-A9FQ-01A	Low	0.0257053712759384	Macrophage
TCGA-L5-A8NH-01A	High	-0.0127900246765563	Macrophage
TCGA-LN-A49S-01A	Low	-0.04895963559285	Macrophage
TCGA-LN-A7HZ-01A	High	0.0926358227797951	Macrophage
TCGA-LN-A8I1-01A	Low	0.0510860680861819	Macrophage
TCGA-L5-A8NL-01A	High	0.0946872101909851	Macrophage
TCGA-LN-A49W-01A	High	0.110355474709485	Macrophage
TCGA-LN-A8I0-01A	Low	-0.0246412969067101	Macrophage
TCGA-LN-A49O-01A	High	-0.0057324492122324	Macrophage
TCGA-L5-A8NS-01A	High	0.025113864240123	Macrophage
TCGA-L5-A8NI-01A	High	-0.058317271427149	Macrophage
TCGA-L5-A8NK-01A	Low	-0.0500071378349666	Macrophage
TCGA-2H-A9GM-01A	High	-0.0042199358434257	Macrophage
TCGA-2H-A9GI-01A	Low	-0.0398541435721512	Macrophage
TCGA-XP-A8T8-01A	Low	-0.0731882350755666	Macrophage
TCGA-IG-A97H-01A	Low	0.0091746073063351	Macrophage
TCGA-IG-A7DP-01A	Low	0.17949318429021	Macrophage
TCGA-LN-A49U-01A	Low	-0.087963786108676	Macrophage
TCGA-V5-AASV-01A	Low	-0.006429783336942	Macrophage
TCGA-L5-A88S-01A	High	0.10395116674455	Macrophage
TCGA-LN-A4A8-01A	Low	-0.0039259421349806	Macrophage
TCGA-IC-A6RF-01A	Low	-0.0536527353977853	Macrophage
TCGA-R6-A8W5-01B	High	0.0390298506143074	Macrophage
TCGA-VR-AA7I-01A	Low	0.0543031444823495	Macrophage
TCGA-2H-A9GO-01A	High	-0.0822470342799825	Macrophage
TCGA-R6-A6L4-01A	High	-0.0992068210916366	Macrophage
TCGA-V5-A7RE-01A	High	-0.0452653514653733	Macrophage
TCGA-L5-A8NJ-01A	High	-0.119469812058305	Macrophage
TCGA-IG-A51D-01A	Low	-0.0120939649652639	Macrophage
TCGA-VR-AA4G-01A	High	0.0218690650496568	Macrophage
TCGA-VR-A8EZ-01A	High	0.0196812404635874	Macrophage
TCGA-VR-A8EU-01A	High	-0.0019237486574688	Macrophage
TCGA-L5-A4ON-01A	High	-0.0587960864068923	Macrophage
TCGA-IG-A4P3-01A	Low	-0.0116445156303437	Macrophage
TCGA-ZR-A9CJ-01B	High	0.0330550704255048	Macrophage
TCGA-L5-A4OI-01A	High	-0.0668311394591023	Macrophage
TCGA-S8-A6BV-01A	High	0.0254224390395014	Macrophage
TCGA-2H-A9GG-01A	Low	-0.10305033565116	Macrophage
TCGA-IG-A3YC-01A	Low	0.103352551465647	Macrophage
TCGA-S8-A6BW-01A	High	0.0258531415819663	Macrophage
TCGA-IG-A3YA-01A	Low	0.0751507217021581	Macrophage
TCGA-L5-A4OJ-01A	Low	-0.0661428841306867	Macrophage
TCGA-L5-A8NQ-01A	Low	0.0072320036486717	Macrophage
TCGA-JY-A939-01A	Low	0.0233175480791187	Macrophage
TCGA-LN-A4A5-01A	Low	-9.53595012146409e-05	Macrophage
TCGA-L5-A88T-01A	Low	-0.0152779882412723	Macrophage
TCGA-VR-A8EQ-01A	High	-0.0203908093228148	Macrophage
TCGA-JY-A93C-01A	High	-0.0048518663367514	Macrophage
TCGA-IG-A5S3-01A	Low	-0.060556200435843	Macrophage
TCGA-L5-A4OE-01A	High	-0.0301322402988067	Macrophage
TCGA-JY-A93F-01A	Low	-0.148973461386077	Macrophage
TCGA-XP-A8T6-01A	High	-0.0475816927744908	Macrophage
TCGA-L5-A88W-01A	Low	-0.0535310762307309	Macrophage
TCGA-JY-A93E-01A	High	0.0764363849611512	Macrophage
TCGA-LN-A5U7-01A	Low	-0.0682053926837269	Macrophage
TCGA-2H-A9GF-01A	High	0.0071782357424253	Macrophage
TCGA-VR-A8EO-01A	Low	0.0217607387258513	Macrophage
TCGA-VR-A8EP-01A	High	-0.0987024112347999	Macrophage
TCGA-L5-A8NT-01A	High	0.0529537207078245	Macrophage
TCGA-VR-A8EX-01A	Low	-0.0829188479976423	Macrophage
TCGA-L5-A4OU-01A	High	0.120944494822901	Macrophage
TCGA-L5-A43E-01A	Low	-0.059290070201686	Macrophage
TCGA-2H-A9GH-01A	High	0.0237273707731839	Macrophage
TCGA-JY-A93D-01A	Low	0.149870326603467	Macrophage
TCGA-2H-A9GR-01A	Low	-0.0311144322074464	Macrophage
TCGA-L5-A4OH-01A	High	-0.0954642178882771	Macrophage
TCGA-M9-A5M8-01A	Low	-0.0522709015131027	Macrophage
TCGA-IG-A3I8-01A	Low	-0.109246459788567	Macrophage
TCGA-VR-A8EY-01A	Low	-0.0370579410534868	Macrophage
TCGA-JY-A938-01A	Low	0.037561046285529	Macrophage
TCGA-IG-A3QL-01A	Low	-0.0627622066447501	Macrophage
TCGA-L5-A8NG-01A	Low	0.0052576440408723	Macrophage
TCGA-R6-A6XG-01B	Low	-0.156383349105992	Macrophage
TCGA-JY-A6FG-01A	Low	-0.116289914109325	Macrophage
TCGA-L5-A4OS-01A	Low	0.109711490513444	Macrophage
TCGA-JY-A6FA-01A	High	-0.0757968195788244	Macrophage
TCGA-L5-A8NW-01A	Low	0.0075644196768226	Macrophage
TCGA-VR-AA4D-01A	High	-0.119409072769327	Macrophage
TCGA-JY-A6FH-01A	Low	-0.100153474433287	Macrophage
TCGA-L5-A4OM-01A	Low	-0.0754205828569089	Macrophage
TCGA-VR-A8Q7-01A	Low	0.0192312135603409	Macrophage
TCGA-L5-A8NV-01A	High	0.0206427188767748	Macrophage
TCGA-R6-A6Y0-01B	Low	-0.0311826052114812	Macrophage
TCGA-L5-A8NE-01A	Low	-0.0736877750436612	Macrophage
TCGA-2H-A9GJ-01A	Low	-0.057851717898112	Macrophage
TCGA-JY-A6FB-01A	Low	-0.085065753919207	Macrophage
TCGA-JY-A6FD-01A	Low	-0.0801727766410077	Macrophage
TCGA-L5-A8NU-01A	Low	0.102234759611337	Macrophage
TCGA-LN-A9FO-01A	High	-0.0122232058375501	Mast cell
TCGA-L5-A88Y-01A	Low	0.129004317282097	Mast cell
TCGA-IG-A50L-01A	High	0.019071027326921	Mast cell
TCGA-IG-A5B8-01A	High	-0.0118692112243484	Mast cell
TCGA-Z6-A9VB-01A	Low	-0.0730441054845588	Mast cell
TCGA-VR-A8ET-01A	High	-0.0425221745226104	Mast cell
TCGA-Z6-A8JE-01A	High	-0.0302919708163708	Mast cell
TCGA-R6-A8WC-01A	High	-0.190975459371214	Mast cell
TCGA-L5-A88V-01A	High	-0.134438583480879	Mast cell
TCGA-IG-A3YB-01A	Low	-0.0704853537424494	Mast cell
TCGA-L5-A8NF-01A	High	-0.0824879752920433	Mast cell
TCGA-Z6-AAPN-01A	High	-0.0161733061803864	Mast cell
TCGA-R6-A8W8-01B	High	-0.151825286748311	Mast cell
TCGA-L5-A893-01A	Low	-0.0295105437340966	Mast cell
TCGA-L5-A43C-01A	Low	0.193766397326656	Mast cell
TCGA-L5-A4OO-01A	High	0.0760758231958888	Mast cell
TCGA-Z6-A8JD-01A	Low	0.0404988579137295	Mast cell
TCGA-V5-A7RC-06A	High	-0.0137059491671145	Mast cell
TCGA-V5-A7RC-01B	High	-0.0678245812578624	Mast cell
TCGA-JY-A6FE-01A	Low	-0.0595861424408465	Mast cell
TCGA-L5-A891-01A	Low	-0.116135143986553	Mast cell
TCGA-IG-A4QS-01A	High	-0.0523098925885472	Mast cell
TCGA-2H-A9GQ-01A	Low	-0.114561820483134	Mast cell
TCGA-LN-A5U5-01A	High	-0.0007779957222591	Mast cell
TCGA-IG-A8O2-01A	High	-0.157938465972579	Mast cell
TCGA-L5-A4OG-01A	Low	-0.0186178353067275	Mast cell
TCGA-L5-A4OT-01A	High	0.163261829658465	Mast cell
TCGA-R6-A6KZ-01A	High	-0.0628607367957488	Mast cell
TCGA-V5-A7RB-01A	High	-0.0989916119049454	Mast cell
TCGA-L5-A8NN-01A	High	-0.103215067338044	Mast cell
TCGA-2H-A9GL-01A	High	0.0119313920520651	Mast cell
TCGA-KH-A6WC-01A	Low	-0.053844580849391	Mast cell
TCGA-R6-A6XQ-01B	High	-0.169145079236102	Mast cell
TCGA-RE-A7BO-01A	High	-0.0179715529749066	Mast cell
TCGA-L5-A4OW-01A	High	-0.0782444519618601	Mast cell
TCGA-L5-A4OP-01A	Low	-0.022718243486972	Mast cell
TCGA-L5-A88Z-01A	High	0.0590360734884229	Mast cell
TCGA-L5-A4OX-01A	High	0.0752879073229725	Mast cell
TCGA-R6-A6DQ-01B	High	0.0922893164350778	Mast cell
TCGA-2H-A9GK-01A	Low	0.128855334180871	Mast cell
TCGA-IC-A6RE-01A	High	-0.0023419651007275	Mast cell
TCGA-L5-A8NM-01A	High	-0.0221789840538753	Mast cell
TCGA-Q9-A6FW-01A	High	0.0563546429272715	Mast cell
TCGA-R6-A6DN-01B	High	-0.109514473108534	Mast cell
TCGA-VR-A8EW-01A	High	0.0300321926157419	Mast cell
TCGA-L5-A8NR-01A	High	-0.070599681721321	Mast cell
TCGA-2H-A9GN-01A	High	0.0703743258046222	Mast cell
TCGA-V5-AASX-01A	Low	-0.0802797660123147	Mast cell
TCGA-V5-AASW-01A	High	-0.176374174229998	Mast cell
TCGA-IG-A6QS-01A	High	-0.0339996686614255	Mast cell
TCGA-L7-A6VZ-01A	High	0.0270912511740079	Mast cell
TCGA-LN-A7HV-01A	Low	-0.0152943286539875	Mast cell
TCGA-L7-A56G-01A	Low	-0.0261947854454556	Mast cell
TCGA-LN-A4A9-01A	Low	0.069006927638847	Mast cell
TCGA-LN-A7HW-01A	Low	-0.0842907792522684	Mast cell
TCGA-LN-A9FP-01A	Low	0.228933713694023	Mast cell
TCGA-LN-A7HY-01A	High	-0.0816294508749431	Mast cell
TCGA-IG-A97I-01A	High	-0.0825427285986575	Mast cell
TCGA-LN-A7HX-01A	High	-0.0427050983896021	Mast cell
TCGA-LN-A9FR-01A	Low	-0.0692203713430027	Mast cell
TCGA-LN-A8HZ-01A	Low	-0.0851074617742092	Mast cell
TCGA-LN-A49P-01A	High	0.0503014843706987	Mast cell
TCGA-LN-A5U6-01A	Low	-0.101946782369208	Mast cell
TCGA-LN-A4MQ-01A	Low	-0.125504135315904	Mast cell
TCGA-VR-A8ER-01A	High	-0.0278990476109927	Mast cell
TCGA-LN-A49Y-01A	Low	-0.129074635924064	Mast cell
TCGA-LN-A4A4-01A	Low	-0.0891509158722692	Mast cell
TCGA-LN-A4A1-01A	Low	-0.0501190095881522	Mast cell
TCGA-LN-A49X-01A	Low	-0.0151910979507877	Mast cell
TCGA-LN-A49M-01A	High	-0.0625058250020953	Mast cell
TCGA-R6-A8WG-01A	High	-0.0109824757507901	Mast cell
TCGA-LN-A4A3-01A	Low	-0.0856038078246674	Mast cell
TCGA-IG-A625-01A	High	-0.0469152149495748	Mast cell
TCGA-LN-A9FQ-01A	Low	-0.010785048453833	Mast cell
TCGA-L5-A8NH-01A	High	-0.0350462742058726	Mast cell
TCGA-LN-A49S-01A	Low	-0.136008659270168	Mast cell
TCGA-LN-A7HZ-01A	High	0.0067112953562841	Mast cell
TCGA-LN-A8I1-01A	Low	0.0288874677146392	Mast cell
TCGA-L5-A8NL-01A	High	0.187246780592812	Mast cell
TCGA-LN-A49W-01A	High	-0.0033779638671774	Mast cell
TCGA-LN-A8I0-01A	Low	-0.0025787623176295	Mast cell
TCGA-LN-A49O-01A	High	0.0106780442963184	Mast cell
TCGA-L5-A8NS-01A	High	0.111200310130927	Mast cell
TCGA-L5-A8NI-01A	High	-0.0050973758784592	Mast cell
TCGA-L5-A8NK-01A	Low	0.0561640436739845	Mast cell
TCGA-2H-A9GM-01A	High	-0.0344513710903482	Mast cell
TCGA-2H-A9GI-01A	Low	-0.118846176434151	Mast cell
TCGA-XP-A8T8-01A	Low	-0.0428919387093245	Mast cell
TCGA-IG-A97H-01A	Low	-0.011060192049361	Mast cell
TCGA-IG-A7DP-01A	Low	0.14458510549799	Mast cell
TCGA-LN-A49U-01A	Low	-0.0462282417915561	Mast cell
TCGA-V5-AASV-01A	Low	-0.0808430811932332	Mast cell
TCGA-L5-A88S-01A	High	0.144272564012874	Mast cell
TCGA-LN-A4A8-01A	Low	-0.0275493202891592	Mast cell
TCGA-IC-A6RF-01A	Low	-0.0801682045986908	Mast cell
TCGA-R6-A8W5-01B	High	0.0327851151030022	Mast cell
TCGA-VR-AA7I-01A	Low	-0.0346565303971173	Mast cell
TCGA-2H-A9GO-01A	High	-0.11697671445504	Mast cell
TCGA-R6-A6L4-01A	High	-0.0668272536214464	Mast cell
TCGA-V5-A7RE-01A	High	-0.0427894368965031	Mast cell
TCGA-L5-A8NJ-01A	High	-0.0805930600235056	Mast cell
TCGA-IG-A51D-01A	Low	-0.0765560086043543	Mast cell
TCGA-VR-AA4G-01A	High	0.0015701406588255	Mast cell
TCGA-VR-A8EZ-01A	High	-0.0984902720782398	Mast cell
TCGA-VR-A8EU-01A	High	-0.0965607638395025	Mast cell
TCGA-L5-A4ON-01A	High	0.0588563728715122	Mast cell
TCGA-IG-A4P3-01A	Low	-0.019953432700923	Mast cell
TCGA-ZR-A9CJ-01B	High	0.140111461332854	Mast cell
TCGA-L5-A4OI-01A	High	-0.123627365816449	Mast cell
TCGA-S8-A6BV-01A	High	0.0643937506130147	Mast cell
TCGA-2H-A9GG-01A	Low	-0.0157553085148767	Mast cell
TCGA-IG-A3YC-01A	Low	0.0120098066185344	Mast cell
TCGA-S8-A6BW-01A	High	-0.0510750636766969	Mast cell
TCGA-IG-A3YA-01A	Low	0.048985456328083	Mast cell
TCGA-L5-A4OJ-01A	Low	-0.0763640418255158	Mast cell
TCGA-L5-A8NQ-01A	Low	0.0191721805229987	Mast cell
TCGA-JY-A939-01A	Low	0.0351629336707576	Mast cell
TCGA-LN-A4A5-01A	Low	-0.0190338188540069	Mast cell
TCGA-L5-A88T-01A	Low	0.0239527324629928	Mast cell
TCGA-VR-A8EQ-01A	High	-0.0807923384867824	Mast cell
TCGA-JY-A93C-01A	High	-0.079193834076883	Mast cell
TCGA-IG-A5S3-01A	Low	-0.0107116314707106	Mast cell
TCGA-L5-A4OE-01A	High	-0.0011101138332616	Mast cell
TCGA-JY-A93F-01A	Low	-0.0848694659994572	Mast cell
TCGA-XP-A8T6-01A	High	0.0277522766526491	Mast cell
TCGA-L5-A88W-01A	Low	-0.0567921084168959	Mast cell
TCGA-JY-A93E-01A	High	0.0108351439694452	Mast cell
TCGA-LN-A5U7-01A	Low	-0.0389718526983024	Mast cell
TCGA-2H-A9GF-01A	High	-0.0883884857351119	Mast cell
TCGA-VR-A8EO-01A	Low	0.107880633446251	Mast cell
TCGA-VR-A8EP-01A	High	-0.120895600585989	Mast cell
TCGA-L5-A8NT-01A	High	0.0998912935788618	Mast cell
